CO_IES;CO_CURSO;CO_MUNICIPIO;DS_MODELO_DADOS;TP_MODALIDADE_ENSINO;ANO_INICIAL;ANO_FINAL;ANOS_ZERO;NO_IES;NO_CURSO;NO_MUNICIPIO;NU_ANO_CENSO
385;1483664;2915601;cadastro_cursos;2;2021;2023;3;UNIVERSIDADE SALVADOR;Ciência Da Computação;Itamaraju;2023
385;1483664;3550308;cadastro_cursos;2;2020;2023;4;UNIVERSIDADE SALVADOR;Ciência Da Computação;São Paulo;2023
385;1484765;1400100;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE SALVADOR;Jogos Digitais;Boa Vista;2022
385;1484765;1506138;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE SALVADOR;Jogos Digitais;Redenção;2022
385;1484765;2917508;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE SALVADOR;Jogos Digitais;Jacobina;2022
385;1484785;1200401;cadastro_cursos;2;2020;2023;4;UNIVERSIDADE SALVADOR;Sistemas Para Internet;Rio Branco;2023
385;1484785;1400100;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE SALVADOR;Sistemas Para Internet;Boa Vista;2022
385;1484785;1502152;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE SALVADOR;Sistemas Para Internet;Canaã dos Carajás;2022
385;1485004;2910800;cadastro_cursos;2;2020;2023;4;UNIVERSIDADE SALVADOR;Big Data E Inteligência Analítica;Feira de Santana;2023
385;1485004;2928604;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE SALVADOR;Big Data E Inteligência Analítica;Santo Amaro;2022
385;1485013;1502152;cadastro_cursos;2;2021;2023;3;UNIVERSIDADE SALVADOR;Engenharia De Computação;Canaã dos Carajás;2023
385;1485013;2928604;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE SALVADOR;Engenharia De Computação;Santo Amaro;2022
385;1496030;1400100;cadastro_cursos;2;2020;2023;4;UNIVERSIDADE SALVADOR;Segurança Da Informação;Boa Vista;2023
385;1496030;2208007;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE SALVADOR;Segurança Da Informação;Picos;2022
385;1496030;2311603;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE SALVADOR;Segurança Da Informação;Redenção;2022
385;1496030;2905701;cadastro_cursos;2;2021;2023;3;UNIVERSIDADE SALVADOR;Segurança Da Informação;Camaçari;2023
386;1491649;5221601;cadastro_cursos;2;2021;2023;3;CENTRO UNIVERSITÁRIO DE GOIÁS;Análise E Desenvolvimento De Sistemas;Uruaçu;2023
387;1550198;3550308;cadastro_cursos;2;2022;2024;3;UNIVERSIDADE CATÓLICA DOM BOSCO;Análise E Desenvolvimento De Sistemas;São Paulo;2024
387;1550632;2304400;cadastro_cursos;2;2021;2023;3;UNIVERSIDADE CATÓLICA DOM BOSCO;Big Data E Inteligência Analítica;Fortaleza;2023
3877;1206120;5200258;cadastro_cursos;1;2021;2023;3;FACULDADE MAUÁ DE GOIÁS;Análise E Desenvolvimento De Sistemas;Águas Lindas de Goiás;2023
3877;5000958;5200258;cadastro_cursos;1;2020;2023;4;FACULDADE MAUÁ DE GOIÁS;Sistema De Informação;Águas Lindas de Goiás;2023
396;1405580;2927408;cadastro_cursos;1;2021;2023;3;Centro Universitário Ruy Barbosa Wyden;Ciência Da Computação;Salvador;2023
398;98470;2802106;cadastro_cursos;2;2012;2015;4;UNIVERSIDADE TIRADENTES;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;Estância;2015
398;98470;2805703;cadastro_cursos;2;2014;2016;3;UNIVERSIDADE TIRADENTES;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;Propriá;2016
3985;1285818;1400100;cadastro_cursos;2;2020;2022;3;CENTRO UNIVERSITÁRIO SENAC;Gestão Da Tecnologia Da Informação;Boa Vista;2022
3985;1285818;2606002;cadastro_cursos;2;2020;2022;3;CENTRO UNIVERSITÁRIO SENAC;Gestão Da Tecnologia Da Informação;Garanhuns;2022
3985;1285818;3201506;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO SENAC;Gestão Da Tecnologia Da Informação;Colatina;2024
3985;1285818;3526902;cadastro_cursos;2;2021;2024;4;CENTRO UNIVERSITÁRIO SENAC;Gestão Da Tecnologia Da Informação;Limeira;2024
3985;1524051;3306008;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO SENAC;Análise E Desenvolvimento De Sistemas;Três Rios;2024
3985;1524051;4203006;cadastro_cursos;2;2021;2023;3;CENTRO UNIVERSITÁRIO SENAC;Análise E Desenvolvimento De Sistemas;Caçador;2023
3985;1524051;5006606;cadastro_cursos;2;2020;2022;3;CENTRO UNIVERSITÁRIO SENAC;Análise E Desenvolvimento De Sistemas;Ponta Porã;2022
3985;1524052;3170701;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO SENAC;Banco De Dados;Varginha;2024
3985;1524052;3516200;cadastro_cursos;2;2021;2024;4;CENTRO UNIVERSITÁRIO SENAC;Banco De Dados;Franca;2024
3985;1524052;3529005;cadastro_cursos;2;2021;2023;3;CENTRO UNIVERSITÁRIO SENAC;Banco De Dados;Marília;2023
3985;1524052;4113700;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO SENAC;Banco De Dados;Londrina;2024
3985;1524052;4204608;cadastro_cursos;2;2021;2024;4;CENTRO UNIVERSITÁRIO SENAC;Banco De Dados;Criciúma;2024
3985;1524054;1504208;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO SENAC;Segurança Cibernética;Marabá;2024
3985;1524054;2111300;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO SENAC;Segurança Cibernética;São Luís;2024
3985;1524054;2207702;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO SENAC;Segurança Cibernética;Parnaíba;2024
3985;1524054;2211001;cadastro_cursos;2;2020;2022;3;CENTRO UNIVERSITÁRIO SENAC;Defesa Cibernética;Teresina;2022
3985;1524054;4115705;cadastro_cursos;2;2021;2023;3;CENTRO UNIVERSITÁRIO SENAC;Defesa Cibernética;Matinhos;2023
3985;1524054;4315602;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO SENAC;Segurança Cibernética;Rio Grande;2024
3985;1524054;4316808;cadastro_cursos;2;2021;2023;3;CENTRO UNIVERSITÁRIO SENAC;Defesa Cibernética;Santa Cruz do Sul;2023
3985;1524054;4317509;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO SENAC;Segurança Cibernética;Santo Ângelo;2024
3985;1524055;2910800;cadastro_cursos;2;2021;2023;3;CENTRO UNIVERSITÁRIO SENAC;Segurança Da Informação;Feira de Santana;2023
3985;1524055;3170206;cadastro_cursos;2;2021;2023;3;CENTRO UNIVERSITÁRIO SENAC;Segurança Da Informação;Uberlândia;2023
3985;1524055;3522604;cadastro_cursos;2;2021;2023;3;CENTRO UNIVERSITÁRIO SENAC;Segurança Da Informação;Itapira;2023
3985;1524055;3542602;cadastro_cursos;2;2020;2023;4;CENTRO UNIVERSITÁRIO SENAC;Segurança Da Informação;Registro;2023
3985;1524055;4104808;cadastro_cursos;2;2021;2023;3;CENTRO UNIVERSITÁRIO SENAC;Segurança Da Informação;Cascavel;2023
3985;1524055;4203006;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO SENAC;Segurança Da Informação;Caçador;2024
3985;1524055;4209300;cadastro_cursos;2;2021;2023;3;CENTRO UNIVERSITÁRIO SENAC;Segurança Da Informação;Lages;2023
3985;1524057;3170206;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO SENAC;Sistemas Para Internet;Uberlândia;2024
3985;1524057;4313409;cadastro_cursos;2;2021;2023;3;CENTRO UNIVERSITÁRIO SENAC;Sistemas Para Internet;Novo Hamburgo;2023
4010;115700;4314902;antigo;1;2017;2019;3;CENTRO UNIVERSITÁRIO METODISTA;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;;2019
4010;115700;4314902;cadastro_cursos;1;2014;2016;3;CENTRO UNIVERSITÁRIO METODISTA;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;Porto Alegre;2016
403;106248;1302603;cadastro_cursos;2;2009;2011;3;UNIVERSIDADE CATÓLICA DE BRASÍLIA;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;Manaus;2011
403;106248;3304557;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE CATÓLICA DE BRASÍLIA;Gestão Da Tecnologia Da Informação;Rio de Janeiro;2022
403;106248;3549904;cadastro_cursos;2;2012;2014;3;UNIVERSIDADE CATÓLICA DE BRASÍLIA;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;São José dos Campos;2014
403;1121456;2927408;cadastro_cursos;2;2010;2014;5;UNIVERSIDADE CATÓLICA DE BRASÍLIA;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;Salvador;2014
403;1445848;1702109;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE CATÓLICA DE BRASÍLIA;Redes De Computadores;Araguaína;2022
403;1445848;2300754;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE CATÓLICA DE BRASÍLIA;Redes De Computadores;Amontada;2022
403;1445848;5002704;cadastro_cursos;2;2021;2024;4;UNIVERSIDADE CATÓLICA DE BRASÍLIA;Redes De Computadores;Campo Grande;2024
403;1445848;5200258;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE CATÓLICA DE BRASÍLIA;Redes De Computadores;Águas Lindas de Goiás;2022
4153;107409;2611606;cadastro_cursos;1;2021;2023;3;CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU DERBY;Sistemas De Informação;Recife;2023
4153;1128808;2611606;cadastro_cursos;1;2021;2023;3;CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU DERBY;Redes De Computadores;Recife;2023
4153;1137927;2611606;cadastro_cursos;1;2020;2023;4;CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU DERBY;Análise E Desenvolvimento De Sistemas;Recife;2023
4153;1536206;5201108;cadastro_cursos;2;2021;2023;3;CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU DERBY;Digital Security;Anápolis;2023
417;1214121;3545308;cadastro_cursos;2;2014;2016;3;UNIVERSIDADE CIDADE DE SÃO PAULO;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;Salto de Pirapora;2016
417;1214121;3545803;cadastro_cursos;2;2013;2015;3;UNIVERSIDADE CIDADE DE SÃO PAULO;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;Santa Bárbara d'Oeste;2015
417;1363745;3504107;cadastro_cursos;2;2021;2024;4;UNIVERSIDADE CIDADE DE SÃO PAULO;Engenharia De Computação;Atibaia;2024
417;1382693;3507001;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE CIDADE DE SÃO PAULO;Banco De Dados;Boituva;2022
417;1427624;1501808;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE CIDADE DE SÃO PAULO;Redes De Computadores;Breves;2022
417;1445598;1600303;cadastro_cursos;2;2021;2024;4;UNIVERSIDADE CIDADE DE SÃO PAULO;Internet Das Coisas;Macapá;2024
417;1468028;3501608;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE CIDADE DE SÃO PAULO;Ciência Da Computação;Americana;2022
417;1468028;3518305;cadastro_cursos;2;2020;2023;4;UNIVERSIDADE CIDADE DE SÃO PAULO;Ciência Da Computação;Guararema;2023
417;1468067;3518404;cadastro_cursos;2;2021;2024;4;UNIVERSIDADE CIDADE DE SÃO PAULO;Engenharia De Software;Guaratinguetá;2024
420;1484081;5100805;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE DE MARÍLIA;Análise E Desenvolvimento De Sistemas;Apiacás;2022
420;1484093;3527405;cadastro_cursos;2;2022;2024;3;UNIVERSIDADE DE MARÍLIA;Engenharia De Computação;Lucélia;2024
430;1546056;3106200;cadastro_cursos;2;2021;2023;3;CENTRO UNIVERSITÁRIO FILADÉLFIA;Análise E Desenvolvimento De Sistemas;Belo Horizonte;2023
430;1546056;4117008;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO FILADÉLFIA;Análise E Desenvolvimento De Sistemas;Nova Fátima;2024
441;21016;4210100;cadastro_cursos;1;2021;2023;3;UNIVERSIDADE DO CONTESTADO;Sistemas De Informação;Mafra;2023
441;21018;4204301;cadastro_cursos;1;2021;2023;3;UNIVERSIDADE DO CONTESTADO;Sistemas De Informação;Concórdia;2023
448;1443339;1302603;cadastro_cursos;2;2021;2023;3;CENTRO UNIVERSITÁRIO RITTER DOS REIS;Análise E Desenvolvimento De Sistemas;Manaus;2023
448;1443339;4209102;cadastro_cursos;2;2021;2023;3;CENTRO UNIVERSITÁRIO RITTER DOS REIS;Análise E Desenvolvimento De Sistemas;Joinville;2023
448;1457682;4205407;cadastro_cursos;2;2021;2023;3;CENTRO UNIVERSITÁRIO RITTER DOS REIS;Big Data E Inteligência Analítica;Florianópolis;2023
448;1457691;1302603;cadastro_cursos;2;2021;2023;3;CENTRO UNIVERSITÁRIO RITTER DOS REIS;Gestão Da Tecnologia Da Informação;Manaus;2023
448;1457691;3106200;cadastro_cursos;2;2021;2023;3;CENTRO UNIVERSITÁRIO RITTER DOS REIS;Gestão Da Tecnologia Da Informação;Belo Horizonte;2023
448;1457691;3304557;cadastro_cursos;2;2021;2023;3;CENTRO UNIVERSITÁRIO RITTER DOS REIS;Gestão Da Tecnologia Da Informação;Rio de Janeiro;2023
448;1457691;4106902;cadastro_cursos;2;2021;2023;3;CENTRO UNIVERSITÁRIO RITTER DOS REIS;Gestão Da Tecnologia Da Informação;Curitiba;2023
448;1457691;4205407;cadastro_cursos;2;2021;2023;3;CENTRO UNIVERSITÁRIO RITTER DOS REIS;Gestão Da Tecnologia Da Informação;Florianópolis;2023
448;1533190;1302603;cadastro_cursos;2;2021;2023;3;CENTRO UNIVERSITÁRIO RITTER DOS REIS;Ciência Da Computação;Manaus;2023
448;1533190;2704302;cadastro_cursos;2;2021;2023;3;CENTRO UNIVERSITÁRIO RITTER DOS REIS;Ciência Da Computação;Maceió;2023
448;1546718;2704302;cadastro_cursos;2;2021;2023;3;CENTRO UNIVERSITÁRIO RITTER DOS REIS;Engenharia De Computação;Maceió;2023
448;1546718;4323804;cadastro_cursos;2;2021;2023;3;CENTRO UNIVERSITÁRIO RITTER DOS REIS;Engenharia De Computação;Xangri-lá;2023
448;1546718;5208707;cadastro_cursos;2;2021;2023;3;CENTRO UNIVERSITÁRIO RITTER DOS REIS;Engenharia De Computação;Goiânia;2023
448;1546919;2704302;cadastro_cursos;2;2021;2023;3;CENTRO UNIVERSITÁRIO RITTER DOS REIS;Redes De Computadores;Maceió;2023
448;1546925;2704302;cadastro_cursos;2;2021;2023;3;CENTRO UNIVERSITÁRIO RITTER DOS REIS;Sistemas De Informação;Maceió;2023
448;1546925;4320008;cadastro_cursos;2;2021;2023;3;CENTRO UNIVERSITÁRIO RITTER DOS REIS;Sistemas De Informação;Sapucaia do Sul;2023
448;1546926;4205407;cadastro_cursos;2;2021;2023;3;CENTRO UNIVERSITÁRIO RITTER DOS REIS;Sistemas Para Internet;Florianópolis;2023
449;1205028;1506807;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE LUTERANA DO BRASIL;Sistemas Para Internet;Santarém;2022
449;1205028;3304557;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE LUTERANA DO BRASIL;Sistemas Para Internet;Rio de Janeiro;2022
449;1205028;4319505;cadastro_cursos;2;2022;2024;3;UNIVERSIDADE LUTERANA DO BRASIL;Sistemas Para Internet;São Sebastião do Caí;2024
449;1479803;4318705;cadastro_cursos;2;2021;2023;3;UNIVERSIDADE LUTERANA DO BRASIL;Gestão Da Tecnologia Da Informação;São Leopoldo;2023
4566;102064;2408102;cadastro_cursos;1;2013;2015;3;ESTÁCIO FATERN - FACULDADE ESTÁCIO DO RIO GRANDE DO NORTE;SISTEMAS PARA INTERNET;Natal;2015
457;1112772;3550308;cadastro_cursos;1;2011;2016;6;UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;São Paulo;2016
457;1146721;3550308;cadastro_cursos;1;2014;2016;3;UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;São Paulo;2016
457;1151204;3550308;cadastro_cursos;1;2014;2016;3;UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;São Paulo;2016
4632;108390;4305108;cadastro_cursos;1;2012;2014;3;FACULDADE ANGLO-AMERICANO DE CAXIAS DO SUL;REDES DE COMPUTADORES;Caxias do Sul;2014
4632;108392;4305108;antigo;1;2017;2019;3;FACULDADE IDEAU DE CAXIAS DO SUL;SISTEMAS PARA INTERNET;;2019
4632;108392;4305108;cadastro_cursos;1;2012;2014;3;FACULDADE ANGLO-AMERICANO DE CAXIAS DO SUL;SISTEMAS PARA INTERNET;Caxias do Sul;2014
466;1151691;1504208;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE ANHEMBI MORUMBI;Gestão Da Tecnologia Da Informação;Marabá;2022
466;1151691;3201209;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE ANHEMBI MORUMBI;Gestão Da Tecnologia Da Informação;Cachoeiro de Itapemirim;2022
466;1151692;1504208;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE ANHEMBI MORUMBI;Análise E Desenvolvimento De Sistemas;Marabá;2022
466;1151692;1506807;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE ANHEMBI MORUMBI;Análise E Desenvolvimento De Sistemas;Santarém;2022
466;1151692;4116703;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE ANHEMBI MORUMBI;Análise E Desenvolvimento De Sistemas;Nova Aurora;2022
466;1151692;4204202;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE ANHEMBI MORUMBI;Análise E Desenvolvimento De Sistemas;Chapecó;2022
466;1151692;5003702;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE ANHEMBI MORUMBI;Análise E Desenvolvimento De Sistemas;Dourados;2022
466;1151692;5107925;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE ANHEMBI MORUMBI;Análise E Desenvolvimento De Sistemas;Sorriso;2022
466;1496067;3167202;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE ANHEMBI MORUMBI;Big Data E Inteligência Analítica;Sete Lagoas;2022
466;1496067;5107925;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE ANHEMBI MORUMBI;Big Data E Inteligência Analítica;Sorriso;2022
466;1496067;5211503;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE ANHEMBI MORUMBI;Big Data E Inteligência Analítica;Itumbiara;2022
466;1496078;3531100;cadastro_cursos;2;2022;2024;3;UNIVERSIDADE ANHEMBI MORUMBI;Engenharia De Computação;Mongaguá;2024
466;1496083;4108304;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE ANHEMBI MORUMBI;Sistemas De Informação;Foz do Iguaçu;2022
466;1496083;4216602;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE ANHEMBI MORUMBI;Sistemas De Informação;São José;2022
466;1496084;3201209;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE ANHEMBI MORUMBI;Sistemas Para Internet;Cachoeiro de Itapemirim;2022
466;1498172;5107925;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE ANHEMBI MORUMBI;Segurança Da Informação;Sorriso;2022
466;1518041;1504208;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE ANHEMBI MORUMBI;Jogos Digitais;Marabá;2022
466;1518041;3106200;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE ANHEMBI MORUMBI;Jogos Digitais;Belo Horizonte;2022
466;1518041;3515707;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE ANHEMBI MORUMBI;Jogos Digitais;Ferraz de Vasconcelos;2022
466;1518041;3549805;cadastro_cursos;2;2020;2023;4;UNIVERSIDADE ANHEMBI MORUMBI;Jogos Digitais;São José do Rio Preto;2023
466;1521537;1504208;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE ANHEMBI MORUMBI;Ciência Da Computação;Marabá;2022
466;1521537;3302007;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE ANHEMBI MORUMBI;Ciência Da Computação;Itaguaí;2022
466;1521537;5003702;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE ANHEMBI MORUMBI;Ciência Da Computação;Dourados;2022
466;1521537;5006606;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE ANHEMBI MORUMBI;Ciência Da Computação;Ponta Porã;2022
466;1524390;3201209;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE ANHEMBI MORUMBI;Redes De Computadores;Cachoeiro de Itapemirim;2022
466;1524390;5006606;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE ANHEMBI MORUMBI;Redes De Computadores;Ponta Porã;2022
466;1524390;5204508;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE ANHEMBI MORUMBI;Redes De Computadores;Caldas Novas;2022
466;1524390;5211503;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE ANHEMBI MORUMBI;Redes De Computadores;Itumbiara;2022
466;1568041;3205309;cadastro_cursos;2;2021;2023;3;UNIVERSIDADE ANHEMBI MORUMBI;Internet Das Coisas E Computação Em Nuvem;Vitória;2023
466;1568041;3518800;cadastro_cursos;2;2021;2023;3;UNIVERSIDADE ANHEMBI MORUMBI;Internet Das Coisas E Computação Em Nuvem;Guarulhos;2023
466;1568041;3523107;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE ANHEMBI MORUMBI;Internet Das Coisas E Computação Em Nuvem;Itaquaquecetuba;2022
4751;1556654;3529401;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO UNIFATECIE;Engenharia De Computação;Mauá;2024
4751;1575758;5107008;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO UNIFATECIE;Engenharia De Software;Poxoréu;2024
494;1164730;2408102;cadastro_cursos;2;2012;2014;3;UNIVERSIDADE DO SUL DE SANTA CATARINA;SISTEMAS PARA INTERNET;Natal;2014
494;1164730;4201406;cadastro_cursos;2;2021;2023;3;UNIVERSIDADE DO SUL DE SANTA CATARINA;Sistemas Para Internet;Araranguá;2023
494;1164730;4202800;cadastro_cursos;2;2021;2024;4;UNIVERSIDADE DO SUL DE SANTA CATARINA;Sistemas Para Internet;Braço do Norte;2024
494;94385;1302603;cadastro_cursos;2;2013;2015;3;UNIVERSIDADE DO SUL DE SANTA CATARINA;WEB DESIGN E PROGRAMAÇÃO;Manaus;2015
494;94387;1300409;cadastro_cursos;2;2011;2014;4;UNIVERSIDADE DO SUL DE SANTA CATARINA;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;Barcelos;2014
494;94387;3205309;cadastro_cursos;2;2021;2023;3;UNIVERSIDADE DO SUL DE SANTA CATARINA;Gestão Da Tecnologia Da Informação;Vitória;2023
494;94387;3541000;cadastro_cursos;2;2021;2024;4;UNIVERSIDADE DO SUL DE SANTA CATARINA;Gestão Da Tecnologia Da Informação;Praia Grande;2024
494;94387;4204202;cadastro_cursos;2;2022;2024;3;UNIVERSIDADE DO SUL DE SANTA CATARINA;Gestão Da Tecnologia Da Informação;Chapecó;2024
496;1132278;3148103;cadastro_cursos;2;2020;2023;4;UNIVERSIDADE DE FRANCA;Gestão Da Tecnologia Da Informação;Patrocínio;2023
496;1132278;3502507;cadastro_cursos;2;2021;2024;4;UNIVERSIDADE DE FRANCA;Gestão Da Tecnologia Da Informação;Aparecida;2024
496;1350245;3160702;cadastro_cursos;2;2021;2024;4;UNIVERSIDADE DE FRANCA;Engenharia De Computação;Santos Dumont;2024
496;1350245;3162500;cadastro_cursos;2;2022;2024;3;UNIVERSIDADE DE FRANCA;Engenharia De Computação;São João del Rei;2024
496;1350245;3534302;cadastro_cursos;2;2022;2024;3;UNIVERSIDADE DE FRANCA;Engenharia De Computação;Orlândia;2024
496;1427627;3165537;cadastro_cursos;2;2021;2023;3;UNIVERSIDADE DE FRANCA;Jogos Digitais;Sarzedo;2023
496;1427627;3304524;cadastro_cursos;2;2022;2024;3;UNIVERSIDADE DE FRANCA;Jogos Digitais;Rio das Ostras;2024
496;1427632;3120805;cadastro_cursos;2;2022;2024;3;UNIVERSIDADE DE FRANCA;Redes De Computadores;Cruzília;2024
496;1445540;4314902;cadastro_cursos;2;2021;2023;3;UNIVERSIDADE DE FRANCA;Internet Das Coisas;Porto Alegre;2023
496;1458626;3131208;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE DE FRANCA;Ciência Da Computação;Ipanema;2022
496;1458638;3115102;cadastro_cursos;2;2022;2024;3;UNIVERSIDADE DE FRANCA;Sistemas De Informação;Cássia;2024
496;1458638;3159605;cadastro_cursos;2;2021;2023;3;UNIVERSIDADE DE FRANCA;Sistemas De Informação;Santa Rita do Sapucaí;2023
496;1481978;3549805;cadastro_cursos;2;2020;2024;5;UNIVERSIDADE DE FRANCA;Ciência De Dados;São José do Rio Preto;2024
496;1481978;3555406;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE DE FRANCA;Ciência De Dados;Ubatuba;2022
5;108660;2200277;cadastro_cursos;2;2020;2024;5;UNIVERSIDADE FEDERAL DO PIAUÍ;Sistemas De Informação;Alegrete do Piauí;2024
5;108660;2202075;cadastro_cursos;2;2022;2024;3;UNIVERSIDADE FEDERAL DO PIAUÍ;Sistemas De Informação;Cajazeiras do Piauí;2024
5;108660;2210003;cadastro_cursos;2;2014;2016;3;UNIVERSIDADE FEDERAL DO PIAUÍ;SISTEMAS DE INFORMAÇÃO;São João do Piauí;2016
5025;1537181;1100023;cadastro_cursos;2;2022;2024;3;Faculdade Unina;Gestão Da Tecnologia Da Informação;Ariquemes;2024
5025;1537181;4112504;cadastro_cursos;2;2022;2024;3;Faculdade Unina;Gestão Da Tecnologia Da Informação;Jardim Alegre;2024
5025;1537181;4215208;cadastro_cursos;2;2022;2024;3;Faculdade Unina;Gestão Da Tecnologia Da Informação;Romelândia;2024
5025;1537181;4319158;cadastro_cursos;2;2022;2024;3;Faculdade Unina;Gestão Da Tecnologia Da Informação;São Miguel das Missões;2024
515;1563016;1703909;cadastro_cursos;2;2022;2024;3;Centro Universitário Anhanguera Pitágoras Unopar de Niterói;Análise E Desenvolvimento De Sistemas;Caseara;2024
515;1563016;1716604;cadastro_cursos;2;2022;2024;3;Centro Universitário Anhanguera Pitágoras Unopar de Niterói;Análise E Desenvolvimento De Sistemas;Peixe;2024
515;1563016;2100808;cadastro_cursos;2;2022;2024;3;Centro Universitário Anhanguera Pitágoras Unopar de Niterói;Análise E Desenvolvimento De Sistemas;Anapurus;2024
515;1563016;2601409;cadastro_cursos;2;2022;2024;3;Centro Universitário Anhanguera Pitágoras Unopar de Niterói;Análise E Desenvolvimento De Sistemas;Barreiros;2024
515;1563016;2612000;cadastro_cursos;2;2022;2024;3;Centro Universitário Anhanguera Pitágoras Unopar de Niterói;Análise E Desenvolvimento De Sistemas;Sairé;2024
515;1563016;2908200;cadastro_cursos;2;2021;2023;3;Centro Universitário Anhanguera Pitágoras Unopar de Niterói;Análise E Desenvolvimento De Sistemas;Conceição da Feira;2023
515;1563016;2916500;cadastro_cursos;2;2022;2024;3;Centro Universitário Anhanguera Pitágoras Unopar de Niterói;Análise E Desenvolvimento De Sistemas;Itapicuru;2024
