NU_ANO_CENSO;CO_IES;CO_CURSO;NO_IES;NO_CURSO;CO_MUNICIPIO;NO_MUNICIPIO;REGRA;EVIDENCIA;IMPACTO;STATUS
2019;2086;70042;INSTITUTO DE ENSINO SUPERIOR DE FOZ DO IGUAÇU;REDES DE COMPUTADORES;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=3.0; DESV=3.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2019;2122;1486623;CENTRO UNIVERSITÁRIO ESTÁCIO DE SERGIPE;SISTEMAS DE INFORMAÇÃO;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=0.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2019;2149;110140;FACULDADE MATO GROSSO DO SUL;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=0.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2019;2168;66054;FACULDADE CAMPO GRANDE;CIÊNCIA DA COMPUTAÇÃO;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=2.0; DESV=2.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2019;2242;99202;FACULDADE DO RECIFE;CIÊNCIA DA COMPUTAÇÃO;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=4.0; DESV=3.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2019;2245;104576;FACULDADE DO ESPÍRITO SANTO;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=2.0; DESV=2.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2019;2248;103969;FACULDADE SERGIPANA;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=2.0; DESV=2.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2019;2571;1353669;CENTRO UNIVERSITÁRIO REDENTOR;JOGOS DIGITAIS;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=4.0; DESV=15.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2019;3612;17621;FACULDADE ANHANGUERA DE VALINHOS;CIÊNCIA DA COMPUTAÇÃO;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=23.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2019;3783;1076421;FACULDADE PARAENSE DE ENSINO;CIÊNCIA DA COMPUTAÇÃO;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=2.0; DESV=4.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2019;4964;1455091;Centro Universitário de Ciências e Tecnologia do Maranhão;JOGOS DIGITAIS;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=1.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2019;763;71903;INSTITUTO UNIFICADO DE ENSINO SUPERIOR OBJETIVO;GERENCIAMENTO DE REDES DE COMPUTADORES;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=5.0; DESV=5.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2019;840;17244;FACULDADE VITORIANA DE TECNOLOGIA;SISTEMAS DE INFORMAÇÃO;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=8.0; DESV=8.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2019;877;19637;FACULDADE DE ECONOMIA E PROCESSAMENTO DE DADOS DE FOZ DO IGUAÇU;CIÊNCIA DA COMPUTAÇÃO;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=4.0; DESV=5.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2020;1042;1205967;UNIVERSIDADE POSITIVO;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=9.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2020;1100;1458332;Centro Universitário Carlos Drummond de Andrade;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=15.0; DESV=28.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2020;1149;1454708;CENTRO UNIVERSITÁRIO NOSSA SENHORA DO PATROCÍNIO;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=1.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2020;1436;57028;ESCOLA SUPERIOR BATISTA DO AMAZONAS;SISTEMAS DE INFORMAÇÃO;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=8.0; DESV=4.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2020;1462;59078;INSTITUTO PARAIBANO DE ENSINO RENOVADO;CIÊNCIA DA COMPUTAÇÃO;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=4.0; DESV=6.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2020;1660;1516562;CENTRO UNIVERSITÁRIO ESTÁCIO DE BRASÍLIA - ESTÁCIO BRASÍLIA;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=1.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2020;17902;1404398;FACULDADE ESAMC JUNDIAÍ;ENGENHARIA DE COMPUTAÇÃO;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=0.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2020;1805;1546501;CENTRO UNIVERSITÁRIO DOS GUARARAPES;JOGOS DIGITAIS;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=0.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2020;1996;58806;INSTITUTO CUIABÁ DE ENSINO E CULTURA;CIÊNCIA DA COMPUTAÇÃO;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=2.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2020;203;1420154;UNIVERSIDADE SÃO JUDAS TADEU;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=1.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2020;203;1542227;UNIVERSIDADE SÃO JUDAS TADEU;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=1.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2020;2075;58910;INSTITUTO DE ENSINO SUPERIOR DE ALAGOAS;CIÊNCIA DA COMPUTAÇÃO;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=2.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2020;2149;72533;FACULDADE MATO GROSSO DO SUL;GERENCIAMENTO DE REDES DE COMPUTADORES;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=3.0; DESV=4.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2020;2501;1467027;FACULDADE ESTÁCIO DE SÁ DE GOIÁS;CIÊNCIAS DA COMPUTAÇÃO;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=0.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2020;254;1516261;CENTRO UNIVERSITÁRIO UNI-BAN;CIÊNCIA DA COMPUTAÇÃO;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=10.0; DESV=9.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2020;2911;107945;FACULDADE PAN AMAZÔNICA;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=3.0; DESV=6.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2020;2950;1457872;Centro Universitário FADERGS;ENGENHARIA DA COMPUTAÇÃO;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=6.0; DESV=19.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2020;322;1180757;UNIVERSIDADE PAULISTA;REDES DE COMPUTADORES;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=4.0; DESV=4.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2020;322;1258853;UNIVERSIDADE PAULISTA;SISTEMAS DE INFORMAÇÃO;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=3.0; DESV=2.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2020;322;1443416;UNIVERSIDADE PAULISTA;SISTEMAS DE INFORMAÇÃO;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=7.0; DESV=19.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2020;322;19556;UNIVERSIDADE PAULISTA;SISTEMAS DE INFORMAÇÃO;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=4.0; DESV=5.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2020;322;65641;UNIVERSIDADE PAULISTA;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=9.0; DESV=11.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2020;322;67345;UNIVERSIDADE PAULISTA;REDES DE COMPUTADORES;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=5.0; DESV=5.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2020;322;99124;UNIVERSIDADE PAULISTA;REDES DE COMPUTADORES;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=11.0; DESV=14.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2020;376;1323716;CENTRO UNIVERSITÁRIO ANHANGUERA DE SÃO PAULO;ENGENHARIA DE COMPUTAÇÃO;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=10.0; DESV=43.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2020;403;1517188;UNIVERSIDADE CATÓLICA DE BRASÍLIA;JOGOS DIGITAIS;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=4.0; DESV=4.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2020;448;1568046;CENTRO UNIVERSITÁRIO RITTER DOS REIS;INTERNET DAS COISAS E COMPUTAÇÃO EM NUVEM;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=2.0; DESV=1.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2020;522;1466628;CENTRO UNIVERSITÁRIO CELSO LISBOA;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=2.0; DESV=2.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2020;712;1501449;CENTRO UNIVERSITÁRIO IBMR;SISTEMAS PARA INTERNET;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=1.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2020;712;1501450;CENTRO UNIVERSITÁRIO IBMR;SEGURANÇA DA INFORMAÇÃO;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=2.0; DESV=2.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2020;877;19637;FACULDADE DE ECONOMIA E PROCESSAMENTO DE DADOS DE FOZ DO IGUAÇU;CIÊNCIA DA COMPUTAÇÃO;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=1.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2021;1351;1575316;CENTRO UNIVERSITÁRIO SOCIESC;Sistemas Para Internet;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=2.0; DESV=0.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2021;1351;1575322;CENTRO UNIVERSITÁRIO SOCIESC;Ciências Da Computação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=1.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2021;1422;1550807;CENTRO UNIVERSITÁRIO DO NORTE;Inteligência Artificial;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=0.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2021;1436;57028;ESCOLA SUPERIOR BATISTA DO AMAZONAS;Sistemas De Informação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=3.0; DESV=0.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2021;1709;1518497;Centro Universitário Tiradentes de Pernambuco;Engenharia De Software;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=2.0; DESV=3.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2021;17608;1519680;Faculdade de Educação Paulistana;Análise E Desenvolvimento De Sistemas;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=0.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2021;17902;1404398;FACULDADE ESAMC JUNDIAÍ;Engenharia De Computação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=6.0; DESV=0.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2021;2279;1556314;Centro Universitário Metrocamp Wyden;Gestão Da Tecnologia Da Informação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=1.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2021;2279;1591261;Centro Universitário Metrocamp Wyden;Ciência Da Computação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=1.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2021;2625;55536;FACULDADE APRIMORAR DE SÃO JOSÉ DOS CAMPOS;Redes De Computadores;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=15.0; DESV=15.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2021;2625;86560;FACULDADE APRIMORAR DE SÃO JOSÉ DOS CAMPOS;Sistemas Para Internet;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=5.0; DESV=5.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2021;344;92819;CENTRO UNIVERSITÁRIO UNA;Redes De Computadores;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=2.0; DESV=2.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2021;374;80538;CENTRO UNIVERSITÁRIO DAS FACULDADES METROPOLITANAS UNIDAS;Redes De Computadores;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=3.0; DESV=5.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2021;376;1403866;CENTRO UNIVERSITÁRIO ANHANGUERA DE SÃO PAULO;Engenharia De Computação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=4.0; DESV=9.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2021;398;1575239;UNIVERSIDADE TIRADENTES;Análise De Infraestrutura De Redes E Sistemas Computacionais;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=2.0; DESV=2.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2021;398;1575265;UNIVERSIDADE TIRADENTES;Segurança Da Informação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=2.0; DESV=2.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2021;4261;119924;Faculdade CMB;Análise E Desenvolvimento De Sistemas;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=8.0; DESV=6.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2021;437;102889;UNIVERSIDADE PARANAENSE;Análise E Desenvolvimento De Sistemas;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=2.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2021;437;1596355;UNIVERSIDADE PARANAENSE;Análise E Desenvolvimento De Sistemas;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=1.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2021;456;1465702;CENTRO UNIVERSITÁRIO SANT¿ANNA;Redes De Computadores;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=3.0; DESV=20.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2021;481;1550816;Universidade Universus Veritas Guarulhos;Internet Das Coisas;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=1.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2021;4983;1353944;FACULDADE IBRA DE TECNOLOGIA;Análise E Desenvolvimento De Sistemas;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=0.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2021;522;1466722;CENTRO UNIVERSITÁRIO CELSO LISBOA;Banco De Dados;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=4.0; DESV=4.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2021;522;1466723;CENTRO UNIVERSITÁRIO CELSO LISBOA;Sistemas Para Internet;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=8.0; DESV=8.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2021;522;1576190;CENTRO UNIVERSITÁRIO CELSO LISBOA;Gestão Da Tecnologia Da Informação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=3.0; DESV=3.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2021;5370;1575203;Centro Universitário Doctum de Teófilo Otoni;Gestão Da Tecnologia Da Informação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=18.0; DESV=18.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2021;793;1516425;Centro Universitário Estácio de São Paulo;Jogos Digitais;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=2.0; DESV=2.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2021;793;1516426;Centro Universitário Estácio de São Paulo;Redes De Computadores;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=2.0; DESV=2.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;1032;1570934;CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO;Engenharia De Computação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=1.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;1042;1153434;UNIVERSIDADE POSITIVO;Gestão Da Tecnologia Da Informação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=2.0; DESV=2.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;1255;1258648;Centro Universitário FBV Wyden;Redes De Computadores;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=2.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;1427;1599296;CENTRO UNIVERSITÁRIO DA SERRA GAÚCHA;Desenvolvimento Back-End;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=3.0; DESV=3.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;146;56270;CENTRO UNIVERSITÁRIO DE RIO PRETO;Gestão Da Tecnologia Da Informação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=16.0; DESV=8.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;1510;1596323;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Devops;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=0.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;15859;1439432;Faculdade Católica Paulista;Jogos Digitais;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=0.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;163;1483432;UNIVERSIDADE ESTÁCIO DE SÁ;Sistemas De Informação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=37.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;1716;1612183;Centro Universitário União das Américas Descomplica;Engenharia De Software;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=16.0; DESV=16.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;1895;1550695;CENTRO UNIVERSITÁRIO CHRISTUS;Sistemas Para Internet;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=2.0; DESV=4.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;2076;1364441;CENTRO UNIVERSITÁRIO UNIRB;Defesa Cibernética;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=1.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;2132;1457818;CENTRO UNIVERSITÁRIO UNINORTE;Análise E Desenvolvimento De Sistemas Internet;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=8.0; DESV=8.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;2132;1457834;CENTRO UNIVERSITÁRIO UNINORTE;Redes De Computadores;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=3.0; DESV=3.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;221;1562424;UNIVERSIDADE CRUZEIRO DO SUL;Redes De Computadores;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=1.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;221;1562436;UNIVERSIDADE CRUZEIRO DO SUL;Sistemas De Informação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=11.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;221;1563431;UNIVERSIDADE CRUZEIRO DO SUL;Gestão Da Tecnologia Da Informação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=2.0; DESV=2.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;322;1156011;UNIVERSIDADE PAULISTA;Sistema De Informação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=6.0; DESV=6.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;322;1180605;UNIVERSIDADE PAULISTA;Análise E Desenvolvimento De Sistemas;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=17.0; DESV=63.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;322;1180757;UNIVERSIDADE PAULISTA;Redes De Computadores;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=1.0; DESV=1.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;322;1180796;UNIVERSIDADE PAULISTA;Gestão Da Tecnologia Da Informação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=8.0; DESV=35.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;322;123530;UNIVERSIDADE PAULISTA;Análise E Desenvolvimento De Sistemas;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=10.0; DESV=42.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;322;1258828;UNIVERSIDADE PAULISTA;Gestão Da Tecnologia Da Informação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=4.0; DESV=18.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;322;1258853;UNIVERSIDADE PAULISTA;Sistemas De Informação;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=7.0; DESV=8.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;322;1399057;UNIVERSIDADE PAULISTA;Jogos Digitais;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=4.0; DESV=18.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
2022;322;1404105;UNIVERSIDADE PAULISTA;Jogos Digitais;;;zero_matriculas_com_ingresso_1_a_19;"MAT=0; ING=8.0; DESV=10.0";"baixa escala tambem merece conferencia; nao e erro automatico";"suspeita; sem erro de declaracao confirmado"
