NU_ANO_CENSO;CO_IES;NO_IES;N_CURSOS;N_CURSOS_ALERTA;N_CURSOS_ATENCAO;N_CURSOS_INFORMACAO;N_CURSOS_SEM_OBSERVACOES;PCT_CURSOS_COM_ALERTA;PRINCIPAIS_OBSERVACOES;TEXTO_ENTENDA
2009;142;CENTRO UNIVERSITARIO DO TRIANGULO;3;0;0;0;3;0.0;;Em 2009, CENTRO UNIVERSITARIO DO TRIANGULO tem 3 cursos de Computação na base. Nenhum tem observações.
2009;1422;CENTRO UNIVERSITARIO DO NORTE;6;6;0;0;0;100.0;"Instituição repetiu vagas em vários cursos neste ano (6 cursos); Zero inscritos informados (1 curso); Mesmo número de vagas em vários cursos (4 cursos)";"Em 2009, CENTRO UNIVERSITARIO DO NORTE tem 6 cursos de Computação na base. 6 ficam de fora de algum gráfico. Principais observações: Instituição repetiu vagas em vários cursos neste ano (6 cursos); Zero inscritos informados (1 curso); Mesmo número de vagas em vários cursos (4 cursos)."
2009;1423;FACULDADE IDEAL;3;0;0;0;3;0.0;;Em 2009, FACULDADE IDEAL tem 3 cursos de Computação na base. Nenhum tem observações.
2009;1426;INSTITUTO LUTERANO DE ENSINO SUPERIOR DE ITUMBIARA;2;1;0;0;1;50.0;Zero inscritos informados (1 curso);Em 2009, INSTITUTO LUTERANO DE ENSINO SUPERIOR DE ITUMBIARA tem 2 cursos de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Zero inscritos informados (1 curso).
2009;143;UNIVERSIDADE DE UBERABA;5;0;0;0;5;0.0;;Em 2009, UNIVERSIDADE DE UBERABA tem 5 cursos de Computação na base. Nenhum tem observações.
2009;1433;FACULDADE ORIGENES LESSA;1;0;0;0;1;0.0;;Em 2009, FACULDADE ORIGENES LESSA tem 1 curso de Computação na base. Nenhum tem observações.
2009;1436;ESCOLA SUPERIOR BATISTA DO AMAZONAS;1;0;0;0;1;0.0;;Em 2009, ESCOLA SUPERIOR BATISTA DO AMAZONAS tem 1 curso de Computação na base. Nenhum tem observações.
2009;1437;ESCOLA SUPERIOR DE TECNOLOGIA E EDUCACAO DE RIO CLARO;1;0;0;1;0;0.0;Código do curso aparece em outra instituição (1 curso);Em 2009, ESCOLA SUPERIOR DE TECNOLOGIA E EDUCACAO DE RIO CLARO tem 1 curso de Computação na base. 1 tem só nota informativa. Principais observações: Código do curso aparece em outra instituição (1 curso).
2009;1441;FACULDADE DE TECNOLOGIA DO PIAUI;1;0;0;0;1;0.0;;Em 2009, FACULDADE DE TECNOLOGIA DO PIAUI tem 1 curso de Computação na base. Nenhum tem observações.
2009;1444;FACULDADES INTEGRADAS EINSTEIN DE LIMEIRA;1;0;0;0;1;0.0;;Em 2009, FACULDADES INTEGRADAS EINSTEIN DE LIMEIRA tem 1 curso de Computação na base. Nenhum tem observações.
2009;1445;CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA;1;0;0;0;1;0.0;;Em 2009, CENTRO UNIVERSITARIO DO INSTITUTO MAUA DE TECNOLOGIA tem 1 curso de Computação na base. Nenhum tem observações.
2009;1446;CENTRO UNIVERSITARIO PLANALTO DO DISTRITO FEDERAL  UNIPLAN;6;0;0;0;6;0.0;;Em 2009, CENTRO UNIVERSITARIO PLANALTO DO DISTRITO FEDERAL  UNIPLAN tem 6 cursos de Computação na base. Nenhum tem observações.
2009;1449;FACULDADE DE EDUCACAO ADMINISTRACAO E TECNOLOGIA DE IBAITI;1;0;0;0;1;0.0;;Em 2009, FACULDADE DE EDUCACAO ADMINISTRACAO E TECNOLOGIA DE IBAITI tem 1 curso de Computação na base. Nenhum tem observações.
2009;1450;CENTRO UNIVERSITARIO DO CERRADOPATROCINIO;1;0;0;0;1;0.0;;Em 2009, CENTRO UNIVERSITARIO DO CERRADOPATROCINIO tem 1 curso de Computação na base. Nenhum tem observações.
2009;1457;FACULDADE EUROPANAMERICANA DE HUMANIDADES E TECNOLOGIAS;1;0;0;0;1;0.0;;Em 2009, FACULDADE EUROPANAMERICANA DE HUMANIDADES E TECNOLOGIAS tem 1 curso de Computação na base. Nenhum tem observações.
2009;146;CENTRO UNIVERSITARIO DE RIO PRETO;3;0;0;0;3;0.0;;Em 2009, CENTRO UNIVERSITARIO DE RIO PRETO tem 3 cursos de Computação na base. Nenhum tem observações.
2009;1461;FACULDADE DE TECNOLOGIA E CIENCIAS;1;0;0;0;1;0.0;;Em 2009, FACULDADE DE TECNOLOGIA E CIENCIAS tem 1 curso de Computação na base. Nenhum tem observações.
2009;1462;INSTITUTO PARAIBANO DE ENSINO RENOVADO;2;0;0;0;2;0.0;;Em 2009, INSTITUTO PARAIBANO DE ENSINO RENOVADO tem 2 cursos de Computação na base. Nenhum tem observações.
2009;1464;FACULDADE MODULO PAULISTA;3;1;0;1;1;33.3;"Zero inscritos informados (1 curso); Código do curso aparece em outra instituição (1 curso)";"Em 2009, FACULDADE MODULO PAULISTA tem 3 cursos de Computação na base. 1 fica de fora de algum gráfico e 1 tem só nota informativa. Principais observações: Zero inscritos informados (1 curso); Código do curso aparece em outra instituição (1 curso)."
2009;1465;FACULDADE BANDEIRANTES;1;0;0;0;1;0.0;;Em 2009, FACULDADE BANDEIRANTES tem 1 curso de Computação na base. Nenhum tem observações.
2009;1472;CENTRO UNIVERSITARIO LEONARDO DA VINCI;2;0;1;0;1;0.0;Inscritos iguais às vagas ou aos ingressantes (1 curso);Em 2009, CENTRO UNIVERSITARIO LEONARDO DA VINCI tem 2 cursos de Computação na base. 1 aparece com aviso. Principais observações: Inscritos iguais às vagas ou aos ingressantes (1 curso).
2009;1477;FACULDADE MICHELANGELO;1;0;0;0;1;0.0;;Em 2009, FACULDADE MICHELANGELO tem 1 curso de Computação na base. Nenhum tem observações.
2009;1488;FACULDADE PARAISO;1;0;0;0;1;0.0;;Em 2009, FACULDADE PARAISO tem 1 curso de Computação na base. Nenhum tem observações.
2009;1490;FACULDADE DE JAGUARIUNA;1;0;0;0;1;0.0;;Em 2009, FACULDADE DE JAGUARIUNA tem 1 curso de Computação na base. Nenhum tem observações.
2009;1492;FACULDADE DE CIENCIAS APLICADAS DE MINAS;2;0;0;0;2;0.0;;Em 2009, FACULDADE DE CIENCIAS APLICADAS DE MINAS tem 2 cursos de Computação na base. Nenhum tem observações.
2009;1493;FACULDADE ALVES FARIA;3;1;0;0;2;33.3;Zero matrículas, mas com ingressantes (1 curso);Em 2009, FACULDADE ALVES FARIA tem 3 cursos de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Zero matrículas, mas com ingressantes (1 curso).
2009;1494;FACULDADE SALESIANA DE VITORIA;2;0;0;0;2;0.0;;Em 2009, FACULDADE SALESIANA DE VITORIA tem 2 cursos de Computação na base. Nenhum tem observações.
2009;15;UNIVERSIDADE CATOLICA DE PETROPOLIS;3;1;0;0;2;33.3;Zero inscritos informados (1 curso);Em 2009, UNIVERSIDADE CATOLICA DE PETROPOLIS tem 3 cursos de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Zero inscritos informados (1 curso).
2009;150;UNIVERSIDADE DE SOROCABA;2;0;0;0;2;0.0;;Em 2009, UNIVERSIDADE DE SOROCABA tem 2 cursos de Computação na base. Nenhum tem observações.
2009;1500;FACULDADE DE ENSINO SUPERIOR DE SAO MIGUEL DO IGUACU;1;0;0;0;1;0.0;;Em 2009, FACULDADE DE ENSINO SUPERIOR DE SAO MIGUEL DO IGUACU tem 1 curso de Computação na base. Nenhum tem observações.
2009;1507;FACULDADE CENECISTA DE BRASILIA;1;0;0;0;1;0.0;;Em 2009, FACULDADE CENECISTA DE BRASILIA tem 1 curso de Computação na base. Nenhum tem observações.
2009;1509;FACULDADE ESTACIO DE SA DE BELO HORIZONTE;1;0;0;0;1;0.0;;Em 2009, FACULDADE ESTACIO DE SA DE BELO HORIZONTE tem 1 curso de Computação na base. Nenhum tem observações.
2009;1510;FACULDADE ESTACIO DE SA DE SANTA CATARINA;1;0;0;0;1;0.0;;Em 2009, FACULDADE ESTACIO DE SA DE SANTA CATARINA tem 1 curso de Computação na base. Nenhum tem observações.
2009;1514;FACULDADE VALE DO CRICARE;1;0;0;0;1;0.0;;Em 2009, FACULDADE VALE DO CRICARE tem 1 curso de Computação na base. Nenhum tem observações.
2009;1516;FACULDADE DE VINHEDO;1;0;0;0;1;0.0;;Em 2009, FACULDADE DE VINHEDO tem 1 curso de Computação na base. Nenhum tem observações.
2009;1518;FACULDADE SANTA TEREZINHA;1;0;0;0;1;0.0;;Em 2009, FACULDADE SANTA TEREZINHA tem 1 curso de Computação na base. Nenhum tem observações.
2009;1521;INSTITUTO DE ESTUDOS SUPERIORES DA AMAZONIA;3;0;0;0;3;0.0;;Em 2009, INSTITUTO DE ESTUDOS SUPERIORES DA AMAZONIA tem 3 cursos de Computação na base. Nenhum tem observações.
2009;1530;FACULDADE CENECISTA DE JOINVILLE  FACE;1;0;0;0;1;0.0;;Em 2009, FACULDADE CENECISTA DE JOINVILLE  FACE tem 1 curso de Computação na base. Nenhum tem observações.
2009;1538;FACULDADE PROJECAO;4;1;0;0;3;25.0;Zero matrículas, mas com ingressantes (1 curso);Em 2009, FACULDADE PROJECAO tem 4 cursos de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Zero matrículas, mas com ingressantes (1 curso).
2009;1540;INSTITUTO DE ENSINO SUPERIOR DE RONDONIA;1;0;0;0;1;0.0;;Em 2009, INSTITUTO DE ENSINO SUPERIOR DE RONDONIA tem 1 curso de Computação na base. Nenhum tem observações.
2009;1541;FACULDADE FLAMINGO;3;0;0;0;3;0.0;;Em 2009, FACULDADE FLAMINGO tem 3 cursos de Computação na base. Nenhum tem observações.
2009;1542;CENTRO UNIVERSITARIO GERALDO DI BIASE;2;0;0;0;2;0.0;;Em 2009, CENTRO UNIVERSITARIO GERALDO DI BIASE tem 2 cursos de Computação na base. Nenhum tem observações.
2009;1552;FACULDADE PIAUIENSE;1;0;0;0;1;0.0;;Em 2009, FACULDADE PIAUIENSE tem 1 curso de Computação na base. Nenhum tem observações.
2009;1554;FACULDADES INTEGRADAS DO VALE DO RIBEIRA;2;0;0;0;2;0.0;;Em 2009, FACULDADES INTEGRADAS DO VALE DO RIBEIRA tem 2 cursos de Computação na base. Nenhum tem observações.
2009;1556;FACULDADE SETE DE SETEMBRO;1;0;0;0;1;0.0;;Em 2009, FACULDADE SETE DE SETEMBRO tem 1 curso de Computação na base. Nenhum tem observações.
2009;1557;UNIVERSIDADE FUMEC;3;0;0;0;3;0.0;;Em 2009, UNIVERSIDADE FUMEC tem 3 cursos de Computação na base. Nenhum tem observações.
2009;1558;INSTITUTO DE ENSINO SUPERIOR DE JOAO MONLEVADE;1;0;0;0;1;0.0;;Em 2009, INSTITUTO DE ENSINO SUPERIOR DE JOAO MONLEVADE tem 1 curso de Computação na base. Nenhum tem observações.
2009;1559;CENTRO UNIVERSITARIO DO ESPIRITO SANTO;3;0;0;0;3;0.0;;Em 2009, CENTRO UNIVERSITARIO DO ESPIRITO SANTO tem 3 cursos de Computação na base. Nenhum tem observações.
2009;1567;FACULDADE VIZINHANCA VALE DO IGUACU;1;0;0;0;1;0.0;;Em 2009, FACULDADE VIZINHANCA VALE DO IGUACU tem 1 curso de Computação na base. Nenhum tem observações.
2009;1568;FACULDADES INTEGRADAS DE CARATINGA;1;0;0;0;1;0.0;;Em 2009, FACULDADES INTEGRADAS DE CARATINGA tem 1 curso de Computação na base. Nenhum tem observações.
2009;1569;FACULDADES INTEGRADAS DE ARARAQUARA;2;0;0;0;2;0.0;;Em 2009, FACULDADES INTEGRADAS DE ARARAQUARA tem 2 cursos de Computação na base. Nenhum tem observações.
2009;1573;FACULDADE ALFREDO NASSER;1;0;0;0;1;0.0;;Em 2009, FACULDADE ALFREDO NASSER tem 1 curso de Computação na base. Nenhum tem observações.
2009;1575;CENTRO UNIVERSITARIO DO PLANALTO DE ARAXA;2;0;0;0;2;0.0;;Em 2009, CENTRO UNIVERSITARIO DO PLANALTO DE ARAXA tem 2 cursos de Computação na base. Nenhum tem observações.
2009;1577;FACULDADE INTERMUNICIPAL DO NOROESTE DO PARANA;1;0;0;0;1;0.0;;Em 2009, FACULDADE INTERMUNICIPAL DO NOROESTE DO PARANA tem 1 curso de Computação na base. Nenhum tem observações.
2009;1578;INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA SULRIOGRANDENSE;3;0;0;0;3;0.0;;Em 2009, INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA SULRIOGRANDENSE tem 3 cursos de Computação na base. Nenhum tem observações.
2009;1581;FACULDADE DA CIDADE DE SANTA LUZIA;1;0;0;0;1;0.0;;Em 2009, FACULDADE DA CIDADE DE SANTA LUZIA tem 1 curso de Computação na base. Nenhum tem observações.
2009;1583;FACULDADE DE TECNOLOGIA DE INDAIATUBA;1;0;1;0;0;0.0;Inscritos iguais às vagas ou aos ingressantes (1 curso);Em 2009, FACULDADE DE TECNOLOGIA DE INDAIATUBA tem 1 curso de Computação na base. 1 aparece com aviso. Principais observações: Inscritos iguais às vagas ou aos ingressantes (1 curso).
2009;1584;FACULDADE DE TECNOLOGIA DE GUARATINGUETA;1;0;0;0;1;0.0;;Em 2009, FACULDADE DE TECNOLOGIA DE GUARATINGUETA tem 1 curso de Computação na base. Nenhum tem observações.
2009;1585;FACULDADE ENERGIA DE ADMINISTRACAO E NEGOCIOS;1;0;0;0;1;0.0;;Em 2009, FACULDADE ENERGIA DE ADMINISTRACAO E NEGOCIOS tem 1 curso de Computação na base. Nenhum tem observações.
2009;1586;UNIVERSIDADE DO VALE DO SAPUCAI;1;0;0;0;1;0.0;;Em 2009, UNIVERSIDADE DO VALE DO SAPUCAI tem 1 curso de Computação na base. Nenhum tem observações.
2009;1587;FACULDADES INTEGRADAS DE TANGARA DA SERRA;1;1;0;0;0;100.0;Zero inscritos informados (1 curso);Em 2009, FACULDADES INTEGRADAS DE TANGARA DA SERRA tem 1 curso de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Zero inscritos informados (1 curso).
2009;159;FACULDADE DE FILOSOFIA CIENCIAS E LETRAS DE CARUARU;2;0;0;0;2;0.0;;Em 2009, FACULDADE DE FILOSOFIA CIENCIAS E LETRAS DE CARUARU tem 2 cursos de Computação na base. Nenhum tem observações.
2009;1591;FACULDADE SEAMA;2;0;0;0;2;0.0;;Em 2009, FACULDADE SEAMA tem 2 cursos de Computação na base. Nenhum tem observações.
2009;1598;FACULDADE POLITECNICA DE UBERLANDIA;1;0;0;0;1;0.0;;Em 2009, FACULDADE POLITECNICA DE UBERLANDIA tem 1 curso de Computação na base. Nenhum tem observações.
2009;16;UNIVERSIDADE GAMA FILHO;4;0;0;0;4;0.0;;Em 2009, UNIVERSIDADE GAMA FILHO tem 4 cursos de Computação na base. Nenhum tem observações.
2009;161;CENTRO UNIVERSITARIO ASSUNCAO;3;0;0;0;3;0.0;;Em 2009, CENTRO UNIVERSITARIO ASSUNCAO tem 3 cursos de Computação na base. Nenhum tem observações.
2009;1610;FACULDADE DAS ATIVIDADES EMPRESARIAIS DE TERESINA;1;0;0;0;1;0.0;;Em 2009, FACULDADE DAS ATIVIDADES EMPRESARIAIS DE TERESINA tem 1 curso de Computação na base. Nenhum tem observações.
2009;1612;FACULDADE SUL BRASIL;1;0;0;0;1;0.0;;Em 2009, FACULDADE SUL BRASIL tem 1 curso de Computação na base. Nenhum tem observações.
2009;1615;INSTITUTO SUPERIOR DO LITORAL DO PARANA;1;0;0;0;1;0.0;;Em 2009, INSTITUTO SUPERIOR DO LITORAL DO PARANA tem 1 curso de Computação na base. Nenhum tem observações.
2009;1617;FACULDADE DE CIENCIAS ECONOMICAS DA REGIAO CARBONIFERA;1;0;0;0;1;0.0;;Em 2009, FACULDADE DE CIENCIAS ECONOMICAS DA REGIAO CARBONIFERA tem 1 curso de Computação na base. Nenhum tem observações.
2009;1621;FACULDADE NETWORK;1;0;0;0;1;0.0;;Em 2009, FACULDADE NETWORK tem 1 curso de Computação na base. Nenhum tem observações.
2009;1624;FACULDADE MARECHAL RONDON;1;0;0;0;1;0.0;;Em 2009, FACULDADE MARECHAL RONDON tem 1 curso de Computação na base. Nenhum tem observações.
2009;163;UNIVERSIDADE ESTACIO DE SA;36;36;0;0;0;100.0;"Instituição repetiu vagas em vários cursos neste ano (36 cursos); Zero inscritos informados (3 cursos); Mesmo número de vagas em vários cursos (8 cursos)";"Em 2009, UNIVERSIDADE ESTACIO DE SA tem 36 cursos de Computação na base. 36 ficam de fora de algum gráfico. Principais observações: Instituição repetiu vagas em vários cursos neste ano (36 cursos); Zero inscritos informados (3 cursos); Mesmo número de vagas em vários cursos (8 cursos)."
2009;1630;FACULDADE ITABIRANA DE DESENVOLVIMENTO DAS CIENCIAS E TECNOLOGIAS;1;0;0;1;0;0.0;Código do curso aparece em outra instituição (1 curso);Em 2009, FACULDADE ITABIRANA DE DESENVOLVIMENTO DAS CIENCIAS E TECNOLOGIAS tem 1 curso de Computação na base. 1 tem só nota informativa. Principais observações: Código do curso aparece em outra instituição (1 curso).
2009;1639;FACULDADE HELIO ROCHA;1;0;0;0;1;0.0;;Em 2009, FACULDADE HELIO ROCHA tem 1 curso de Computação na base. Nenhum tem observações.
2009;1642;FACULDADE DE TECNOLOGIA E CIENCIAS DE ITABUNA;1;0;0;0;1;0.0;;Em 2009, FACULDADE DE TECNOLOGIA E CIENCIAS DE ITABUNA tem 1 curso de Computação na base. Nenhum tem observações.
2009;1643;FACULDADE ANISIO TEIXEIRA DE FEIRA DE SANTANA;2;1;0;0;1;50.0;Zero inscritos informados (1 curso);Em 2009, FACULDADE ANISIO TEIXEIRA DE FEIRA DE SANTANA tem 2 cursos de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Zero inscritos informados (1 curso).
2009;1645;FACULDADE DE TECNOLOGIA E CIENCIAS DE JEQUIE;1;0;0;0;1;0.0;;Em 2009, FACULDADE DE TECNOLOGIA E CIENCIAS DE JEQUIE tem 1 curso de Computação na base. Nenhum tem observações.
2009;1647;INSTITUTO DE ENSINO SUPERIOR DO CEARA;1;0;0;0;1;0.0;;Em 2009, INSTITUTO DE ENSINO SUPERIOR DO CEARA tem 1 curso de Computação na base. Nenhum tem observações.
2009;165;UNIVERSIDADE VEIGA DE ALMEIDA;5;2;0;0;3;40.0;Zero inscritos informados (2 cursos);Em 2009, UNIVERSIDADE VEIGA DE ALMEIDA tem 5 cursos de Computação na base. 2 ficam de fora de algum gráfico. Principais observações: Zero inscritos informados (2 cursos).
2009;1653;FACULDADE DE GUACUI;1;0;0;0;1;0.0;;Em 2009, FACULDADE DE GUACUI tem 1 curso de Computação na base. Nenhum tem observações.
2009;1655;FACULDADE CENECISTA DE SETE LAGOAS;1;0;0;0;1;0.0;;Em 2009, FACULDADE CENECISTA DE SETE LAGOAS tem 1 curso de Computação na base. Nenhum tem observações.
2009;1656;INSTITUTO DE ENSINO SUPERIOR DE TERESINA;1;0;0;0;1;0.0;;Em 2009, INSTITUTO DE ENSINO SUPERIOR DE TERESINA tem 1 curso de Computação na base. Nenhum tem observações.
2009;1657;FACULDADE EDUCACIONAL DE DOIS VIZINHOS;1;0;0;0;1;0.0;;Em 2009, FACULDADE EDUCACIONAL DE DOIS VIZINHOS tem 1 curso de Computação na base. Nenhum tem observações.
2009;1658;FACULDADE INTEGRADA DA GRANDE FORTALEZA;1;1;0;0;0;100.0;Zero inscritos informados (1 curso);Em 2009, FACULDADE INTEGRADA DA GRANDE FORTALEZA tem 1 curso de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Zero inscritos informados (1 curso).
2009;1659;FACULDADE ESTACIO DE SA DE OURINHOS;1;0;0;0;1;0.0;;Em 2009, FACULDADE ESTACIO DE SA DE OURINHOS tem 1 curso de Computação na base. Nenhum tem observações.
2009;166;FACULDADE DE ADMINISTRACAO E INFORMATICA;1;0;0;0;1;0.0;;Em 2009, FACULDADE DE ADMINISTRACAO E INFORMATICA tem 1 curso de Computação na base. Nenhum tem observações.
2009;1660;FACULDADE DE CIENCIAS SOCIAIS E TECNOLOGICAS FACITEC;3;0;0;0;3;0.0;;Em 2009, FACULDADE DE CIENCIAS SOCIAIS E TECNOLOGICAS FACITEC tem 3 cursos de Computação na base. Nenhum tem observações.
2009;1661;FACULDADE DE ADMINISTRACAO ESCOLA SUPERIOR PROFESSOR PAULO MARTINS;1;0;0;0;1;0.0;;Em 2009, FACULDADE DE ADMINISTRACAO ESCOLA SUPERIOR PROFESSOR PAULO MARTINS tem 1 curso de Computação na base. Nenhum tem observações.
2009;1665;FACULDADE KENNEDY;1;0;0;0;1;0.0;;Em 2009, FACULDADE KENNEDY tem 1 curso de Computação na base. Nenhum tem observações.
2009;1668;FACULDADE METROPOLITANA DE BELO HORIZONTE METROPOLITANA BH;1;0;0;0;1;0.0;;Em 2009, FACULDADE METROPOLITANA DE BELO HORIZONTE METROPOLITANA BH tem 1 curso de Computação na base. Nenhum tem observações.
2009;167;UNIVERSIDADE METODISTA DE SAO PAULO;5;1;0;0;4;20.0;Zero inscritos informados (1 curso);Em 2009, UNIVERSIDADE METODISTA DE SAO PAULO tem 5 cursos de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Zero inscritos informados (1 curso).
2009;1672;INSTITUTO ESPERANCA DE ENSINO SUPERIOR;1;0;0;0;1;0.0;;Em 2009, INSTITUTO ESPERANCA DE ENSINO SUPERIOR tem 1 curso de Computação na base. Nenhum tem observações.
2009;1680;FACULDADE DE CIENCIAS E TECNOLOGIA MATER CHRISTI;1;0;0;0;1;0.0;;Em 2009, FACULDADE DE CIENCIAS E TECNOLOGIA MATER CHRISTI tem 1 curso de Computação na base. Nenhum tem observações.
2009;1682;FACULDADE SALESIANA MARIA AUXILIADORA;2;0;0;0;2;0.0;;Em 2009, FACULDADE SALESIANA MARIA AUXILIADORA tem 2 cursos de Computação na base. Nenhum tem observações.
2009;1689;FACULDADE SANTA IZILDINHA;1;0;0;0;1;0.0;;Em 2009, FACULDADE SANTA IZILDINHA tem 1 curso de Computação na base. Nenhum tem observações.
2009;1692;ESCOLA SUPERIOR DE TECNOLOGIA E EDUCACAO DE PORTO FERREIRA;1;0;0;0;1;0.0;;Em 2009, ESCOLA SUPERIOR DE TECNOLOGIA E EDUCACAO DE PORTO FERREIRA tem 1 curso de Computação na base. Nenhum tem observações.
2009;1694;ESCOLA SUPERIOR DE CRICIUMA  ESUCRI;1;0;0;0;1;0.0;;Em 2009, ESCOLA SUPERIOR DE CRICIUMA  ESUCRI tem 1 curso de Computação na base. Nenhum tem observações.
2009;1697;FACULDADE ESCRITOR OSMAN DA COSTA LINS;1;0;0;0;1;0.0;;Em 2009, FACULDADE ESCRITOR OSMAN DA COSTA LINS tem 1 curso de Computação na base. Nenhum tem observações.
2009;17;UNIVERSIDADE FEDERAL DE UBERLANDIA;2;0;0;0;2;0.0;;Em 2009, UNIVERSIDADE FEDERAL DE UBERLANDIA tem 2 cursos de Computação na base. Nenhum tem observações.
2009;170;FACULDADES DA FUNDACAO DE ENSINO DE MOCOCA;1;0;0;0;1;0.0;;Em 2009, FACULDADES DA FUNDACAO DE ENSINO DE MOCOCA tem 1 curso de Computação na base. Nenhum tem observações.
2009;1702;FACULDADE ATUAL DA AMAZONIA;1;0;0;0;1;0.0;;Em 2009, FACULDADE ATUAL DA AMAZONIA tem 1 curso de Computação na base. Nenhum tem observações.
2009;1706;FACULDADE DE INFORMATICA DO RECIFE;1;0;0;1;0;0.0;Código do curso aparece em outra instituição (1 curso);Em 2009, FACULDADE DE INFORMATICA DO RECIFE tem 1 curso de Computação na base. 1 tem só nota informativa. Principais observações: Código do curso aparece em outra instituição (1 curso).
2009;1708;INSTITUTO PERNAMBUCANO DE ENSINO SUPERIOR;3;0;0;0;3;0.0;;Em 2009, INSTITUTO PERNAMBUCANO DE ENSINO SUPERIOR tem 3 cursos de Computação na base. Nenhum tem observações.
2009;1710;FACULDADE DE NEGOCIOS E TECNOLOGIAS DA INFORMACAO;2;0;0;1;1;0.0;Código do curso aparece em outra instituição (1 curso);Em 2009, FACULDADE DE NEGOCIOS E TECNOLOGIAS DA INFORMACAO tem 2 cursos de Computação na base. 1 tem só nota informativa. Principais observações: Código do curso aparece em outra instituição (1 curso).
2009;1711;FACULDADE DE PRESIDENTE PRUDENTE;1;0;0;0;1;0.0;;Em 2009, FACULDADE DE PRESIDENTE PRUDENTE tem 1 curso de Computação na base. Nenhum tem observações.
2009;1713;FACULDADE DE TECNOLOGIA DE SAO VICENTE;1;0;0;0;1;0.0;;Em 2009, FACULDADE DE TECNOLOGIA DE SAO VICENTE tem 1 curso de Computação na base. Nenhum tem observações.
